Country,Continent,Year,CO2_Emissions,Methane_Emissions,Nitrous_Emissions,GDP,Population
Norway,Europe,2000,7093.046749294405,1046.8610250998115,380.7986286545719,5920.931293011487,28785130.811459225
Norway,Europe,2001,7364.190692902448,770.0555214145959,307.3800219748724,34368.4712527107,103680569.61265478
Norway,Europe,2002,8293.28499884143,815.17882001917,317.2691907028577,27530.234586840732,57604928.63634856
Norway,Europe,2003,7631.935098980514,450.09584158509097,176.27818906068174,35046.01408034808,15791173.864821887
Norway,Europe,2004,6715.105241124522,746.8681124098051,143.75052171562245,36933.18733515937,63560905.80304935
Norway,Europe,2005,12120.895618477769,871.1338905742807,492.4747410465505,38633.19764999842,40490971.44739052
Norway,Europe,2006,11201.264624615942,615.0812037689784,292.8466834155739,22625.165775517733,967429.8627207669
Norway,Europe,2007,10299.8782496442,1454.805063570161,427.32912881134274,29868.07965771643,55659990.553859055
Norway,Europe,2008,7039.744807291992,786.8948664300763,384.1270063898099,48914.05985344476,98395372.53604855
Norway,Europe,2009,5773.671637141948,419.12754349041376,216.59156991501513,44567.08510234367,31401109.351293832
Norway,Europe,2010,7768.57571799046,808.3021965932762,212.17806536004028,51017.794125508444,39065710.89307098
Norway,Europe,2011,5334.322116353072,498.6309590880092,155.47321413055724,39819.89292671679,67274945.32624914
Norway,Europe,2012,7662.277564650391,527.0908160293902,186.13583569865756,5468.051273132132,41847430.57729749
Norway,Europe,2013,8699.46838205951,814.8509208006295,520.1637958881139,11290.237954587468,86042032.57015835
Norway,Europe,2014,5886.375150366127,333.6549037062217,257.34211016107906,51580.58223538847,22798616.99726618
Norway,Europe,2015,11797.852614510037,1747.718668561917,457.28716419612635,25401.515680694134,338990.75648204045
Norway,Europe,2016,7527.540543265411,995.3016075075859,345.7199830474818,24071.337824947925,103359062.53545211
Norway,Europe,2017,9027.877674052583,1224.3869544277968,408.44481838382035,56779.77591337091,47865971.135531336
Norway,Europe,2018,23238.002910385792,3394.112408560049,809.5305225070462,36895.58932522481,79427662.12326576
Norway,Europe,2019,10727.620245034439,1326.5486548173194,411.8159472089405,8592.953967206384,58381105.64696905
Norway,Europe,2020,11730.814456316788,,528.7429919113563,3906.221360067786,20461976.983272564
Norway,Europe,2021,9085.78099204189,554.8906860171792,529.1728425046716,24139.835961012064,115292634.0272282
Norway,Europe,2022,17721.32936630181,1824.218323152323,980.2202924733051,34949.15307985897,68880476.51392679
Norway,Europe,2023,4407.546146416242,378.0275777430449,172.49459446432022,34925.51959247307,38937048.164316356
Norway,Europe,2024,5463.827681492051,342.7329056371302,229.53314803400082,13924.480097073834,12319262.919317784
Sweden,Europe,2000,4837.17486254334,603.6746480470997,254.44954093745585,12277.813981067698,1685254.2209496838
Sweden,Europe,2001,4782.852564530339,411.7130001250564,129.39636012817107,26823.992961834087,54935972.05348617
Sweden,Europe,2002,4046.6210061427096,506.54821130574993,131.7331777523371,31985.19759604009,33395658.458466776
Sweden,Europe,2003,5558.242372477288,446.30720236039906,193.26516559940393,4765.102773134597,40514564.55430733
Sweden,Europe,2004,4539.670944223225,453.02822364205616,207.55346926933336,982.0389643032322,33400695.84219985
Sweden,Europe,2005,2589.43620784124,359.874527157262,145.9000478517976,23633.059353271536,83943951.95148693
Sweden,Europe,2006,7672.833092808981,395.7689935235777,299.9158942946847,39259.22370738388,57768011.42542878
Sweden,Europe,2007,6173.809091874797,649.5851663792436,330.0797498018424,60131.33079277708,17971387.657093402
Sweden,Europe,2008,7563.227114301989,1019.3996339841794,452.2278009428998,52745.52970088004,16955008.849957503
Sweden,Europe,2009,8311.859539238356,749.4484853806078,255.36862021798356,50457.75487399034,18167058.76740498
Sweden,Europe,2010,2365.464511715941,250.03002038610845,75.3447406612095,35932.63659543762,48352912.5117719
Sweden,Europe,2011,4040.9513783756074,585.6524659475099,145.93970394024538,9361.29617097673,1418555.4059739297
Sweden,Europe,2012,3965.083111958803,267.82639466764937,208.08569043594656,27812.84312866776,10398010.206463424
Sweden,Europe,2013,6838.907814637296,805.4240646758334,359.5826265169812,15896.681866114246,1740658.1985728345
Sweden,Europe,2014,2805.0778893412257,214.47558369997572,104.34407834846475,6193.525488026375,31256435.560801666
Sweden,Europe,2015,5533.246361390336,703.745575065941,194.39799825389383,8196.010801025539,33119464.94285827
Sweden,Europe,2016,6795.316117203574,727.8920839599814,406.10923070005043,35185.8986970237,89481100.26438215
Sweden,Europe,2017,5959.420546647545,780.6487739660179,140.4139611153096,28209.507010846846,51045675.91540757
Sweden,Europe,2018,767.5223991454053,52.86973820621956,21.352345041561897,23167.08232494854,39322112.66350966
Sweden,Europe,2019,1807.2130932620896,206.42935266463667,86.05239993780786,35669.56496992048,52626920.948979594
Sweden,Europe,2020,9820.713976480502,1397.8283459326024,293.0012320806471,13986.09346432671,27253256.68985411
Sweden,Europe,2021,22804.77811203717,2208.0302367948025,639.0468684843378,25314.66837516195,97906054.79336302
Sweden,Europe,2022,12848.216415520368,1665.206511869339,723.4084908851985,24242.98611438382,44410953.154516205
Sweden,Europe,2023,5728.633992120378,432.3562481299854,145.5160329343664,19828.927072597515,56606468.69407192
Sweden,Europe,2024,,25825.325376832807,6897.604655477797,18597.148670716415,58870128.875962496
Russia,Europe,2000,6410.540886543891,455.7473965056973,363.450895095903,46980.78432621267,87214894.68943386
Russia,Europe,2001,7048.534678469187,388.0472007745251,385.5332895279228,11701.863827377176,11538494.080266787
Russia,Europe,2002,6765.293494336366,,346.60989548496843,46267.72741394949,58261015.76514246
Russia,Europe,2003,7824.400530385694,1077.1681159019215,321.5696010275423,7933.271484226643,55152433.418843254
Russia,Europe,2004,4192.785369975876,259.0486868646794,123.82779935994998,30801.86868926211,24041558.13360398
Russia,Europe,2005,9352.956748496319,837.1848772085002,481.4495772285914,22400.959560431955,93644138.43773317
Russia,Europe,2006,449100.4791081436,993.6852263964074,345.2136525007517,6492.343641218296,49423710.04257705
Russia,Europe,2007,3915.940800106052,478.463874444554,222.09023238499762,65804.27699360883,25006777.686215293
Russia,Europe,2008,7213.854262842767,702.5808831132574,428.97292491295644,19556.819226301504,41198371.41867239
Russia,Europe,2009,7667.950122242972,601.2066342396556,394.98925385919875,28660.19395948898,49902618.76383569
Russia,Europe,2010,8347.720480095346,668.9198360777541,424.128682702241,5774.236641228184,79426593.14257312
Russia,Europe,2011,9685.158669912482,1287.7342503782247,203.17558434045353,,21270506.38889522
Russia,Europe,2012,5900.107943612743,587.4177430595751,131.03194703782572,39603.20488993138,3084189.856921011
Russia,Europe,2013,9702.960920639109,869.8085759589615,560.8886943919213,21977.82992672163,48626412.50012204
Russia,Europe,2014,3168.0996453799053,394.76675222604194,175.60208241589922,11264.10043982921,50510600.78397757
Russia,Europe,2015,6101.509776818737,454.98942724550966,178.34622903848373,33054.497680647015,26397651.17528345
Russia,Europe,2016,5947.955549672746,675.4262509623227,295.9690125846912,33552.39175182041,125145373.11370839
Russia,Europe,2017,6125.4995024531045,698.5759826318865,171.89008570877976,27540.69749959505,951990.5734258387
Russia,Europe,2018,1089.0339278084316,117.46421190784338,27.92401913187992,,36329835.51388467
Russia,Europe,2019,5379.745570148161,447.68254695236374,143.99097911501218,9924.263830142332,82365764.30368793
Russia,Europe,2020,2303.692408748703,131.61099184853424,137.28376379623842,46910.321424636335,34880199.62477201
Russia,Europe,2021,3605.917815698225,389.52574427870906,183.81774810355537,30562.848485093975,25456453.518701855
Russia,Europe,2022,9586.209412698108,979.8305186543113,465.02690118325273,22252.338867587507,75731202.69934234
Russia,Europe,2023,2047.251449528092,137.10731724324373,106.17633413022823,31670.25644097167,10568340.946659092
Russia,Europe,2024,55216.48258996513,7410.439316984373,1833.6318153815453,40068.42017420548,8732592.813103152
China,Asia,2000,823.559435904169,66.51605158903917,23.607244400148886,18382.34907729907,947327.6295681607
China,Asia,2001,813.0026024805327,86.89646653966226,25.685487603501677,39431.94440415455,115497197.70060354
China,Asia,2002,,118.86082256668145,26.874229150846485,12356.995250348507,8880296.387413353
China,Asia,2003,795.4621703540816,45.665140781789866,30.126979222492324,27835.73432219618,30835920.919320352
China,Asia,2004,1048.013713568178,98.61417420795466,52.103314296467566,23229.233235534073,33600882.09585261
China,Asia,2005,655.0001507296927,65.44723682597947,29.336654752744952,34453.73806104169,37340127.438978285
China,Asia,2006,986.4321935105318,108.70452819744064,48.8289908554833,42137.92097779759,34771951.92438681
China,Asia,2007,388.36736469479666,,15.43382129804003,48193.25537584734,85458490.57460657
China,Asia,2008,503.7250042692836,34.297851257088375,14.445143080842557,5124.966516266322,29604774.231338184
China,Asia,2009,1109.7260923202339,140.8511609950522,54.75239582305604,25114.52834889407,13634728.4872488
China,Asia,2010,933.380344591489,134.5072279256296,24.916214933447318,29404.40576479533,52122730.24848555
China,Asia,2011,867.8993962716759,79.17486851148172,43.72973778458123,1186.2611115722757,53851756.3613229
China,Asia,2012,1044.126585050836,131.15202488271763,56.37156701951097,707.7670492762772,68691693.49294819
China,Asia,2013,1266.9809681583474,95.07844387656249,38.66173836000198,23068.093872413316,63217683.711996555
China,Asia,2014,2031.8850779672828,208.62852072613214,92.57489567741973,1615.3408142160442,68461810.40185641
China,Asia,2015,2652.169082336531,272.7866573394134,141.3963691266299,40106.915905016365,73026485.39807229
China,Asia,2016,3672.466216930555,545.3783824271715,206.55519039724376,41209.08076715183,32870503.57190789
China,Asia,2017,442.61671467057397,46.3544890504966,18.780711861020585,31319.44344496503,40979246.35899721
China,Asia,2018,934.8193706876648,116.77521996210005,31.16874470828981,21190.18855854332,30549275.676376283
China,Asia,2019,2674.116227338782,361.14497976834366,101.21875828968201,565.9276160207664,31634761.26266354
China,Asia,2020,396.2769787897612,20.652212968494503,12.940210076552,20376.859188257302,41564101.13716823
China,Asia,2021,915.1297150129263,51.699958505586636,20.313499940606576,19620.99455738085,21567412.32997737
China,Asia,2022,3816.350726369495,250.12252721379784,168.92180948396432,39834.27091757074,24230531.121811908
China,Asia,2023,6056.702630892041,789.0382981260854,337.4921859750288,32358.4926515429,19548387.198629003
China,Asia,2024,2904.957255435115,304.873408503634,75.5334875660848,43079.01549779177,1909672.8237205162
India,Asia,2000,7261.927381356387,1055.2658009260442,288.75270808965047,40947.43183523294,120445727.10413854
India,Asia,2001,7924.697693084853,574.0776953513091,173.06374810219674,51331.59524885335,7159500.963066798
India,Asia,2002,7630.639884540602,716.6533021572748,349.18095067971143,14046.604058479239,39981750.89557573
India,Asia,2003,6069.059833493319,735.3915127751906,146.3366114157764,18252.302074272484,26846129.07052172
India,Asia,2004,5028.17030876976,272.80429404605866,145.5334146856849,6734.70881477918,52650937.81560858
India,Asia,2005,7171.65926193853,949.8256993341415,408.9815600987207,46069.568083944236,60146847.18776111
India,Asia,2006,7870.296058030278,1121.487653178655,457.0843773245776,30485.551510905458,37366116.52432353
India,Asia,2007,7086.274333784747,996.2608809019449,416.874226708846,37647.31061664177,57592938.576564595
India,Asia,2008,2475.755907838563,275.75668846366824,110.39264320435525,20759.264616658118,81267401.71288775
India,Asia,2009,7536.738219951488,934.3822143171376,173.35019669799843,45403.58619480929,66075226.527431905
India,Asia,2010,15170.109914749062,1531.9237648336718,492.85519178223683,21253.273915459635,20861217.055082064
India,Asia,2011,14266.467246749886,962.7117473558067,410.634347343231,23946.11822220999,13159283.117213853
India,Asia,2012,19259.71526871017,1377.5390937655463,1047.390412802114,29500.578907245937,28096720.319004383
India,Asia,2013,6056.645321765728,677.5330561927685,345.6334854935489,31422.402895955634,31395777.534592163
India,Asia,2014,1968.733684620767,128.08547632518787,46.33629639241754,18717.586978987194,15455144.430167792
India,Asia,2015,5078.43585173104,495.302701625479,254.68775877412227,33680.56513492998,58819914.81711473
India,Asia,2016,5919.037171599855,603.7843566380694,317.9072173944386,43620.94265276978,30134829.295051504
India,Asia,2017,7996.154180551165,492.48222867192356,443.01668353047353,20392.648922168613,16455318.646453133
India,Asia,2018,8410.889795069776,998.8217056114675,184.15559323811308,33575.82562256138,25569302.737341635
India,Asia,2019,7054.655833928428,645.0451171874486,288.35946206126874,25399.540682610943,35234501.494406305
India,Asia,2020,53328.06600422209,4659.369132678714,2455.938752231206,1602.4325814284239,40863657.9114312
India,Asia,2021,52476.26625271402,5019.603200475672,1876.7023586221653,21593.25796795387,31552360.024427712
India,Asia,2022,8540.138956207897,933.8775110236322,178.26050385466303,32975.717409396595,8360853.426532017
India,Asia,2023,4529.494296832276,271.899834794452,232.42113743858766,38179.848929505904,41583022.21182588
India,Asia,2024,35422.9489457912,4476.90838709966,1112.0079658005814,34557.56138456344,25422999.029089607
Japan,Asia,2000,9295.168191097146,504.11983474059076,351.33421675459135,36510.147351751606,42592720.76475026
Japan,Asia,2001,8828.182869495606,1313.3223714132453,182.29507485578023,13336.033571764194,89439205.7176937
Japan,Asia,2002,10272.997419355395,1006.5467490291971,607.3584052867654,39881.96052549289,29490194.218747694
Japan,Asia,2003,12355.37460866111,946.1862179852408,496.22342786562933,20095.498259670167,59092521.96535392
Japan,Asia,2004,11035.108236756972,1106.1735882648982,649.3654252414634,31948.947812491107,26510060.711893108
Japan,Asia,2005,7319.224829730133,694.0472178299824,228.20973356384238,9028.324725775332,40270526.348063
Japan,Asia,2006,9079.543825600507,1340.6192209201665,249.31820641113987,39892.26321377844,10154307.93811042
Japan,Asia,2007,11101.00807666223,777.2741918067593,523.9830939482638,44948.32326747606,19684893.855324157
Japan,Asia,2008,12214.406721684849,1044.597846159474,414.73317016517206,58746.67315103115,8171965.865533025
Japan,Asia,2009,5916.389146415392,800.2642374119877,253.68308188147205,37468.84401404068,35112832.98237079
Japan,Asia,2010,6432.228233383791,346.6838369407174,255.89982566313273,47384.243735653494,172871921.15699327
Japan,Asia,2011,14057.640482754934,1837.255203698204,807.981042543812,2846.8001836977564,135968.15151111485
Japan,Asia,2012,6088.399491321003,908.8811207685322,204.94484510062085,34092.9377703866,48984379.030699186
Japan,Asia,2013,9860.097774157759,668.4283416922561,439.014708184726,29514.943219571767,56534696.90123664
Japan,Asia,2014,10714.182942617685,578.0946781249436,260.6758316282659,333.7640644930798,16921904.94667991
Japan,Asia,2015,13039.95874542813,903.5931656860338,458.287225864637,30806.28844485753,77800400.30296895
Japan,Asia,2016,6122.649917219343,361.0718158844129,128.62584104180743,,37922402.52498675
Japan,Asia,2017,29888.762083308633,4269.687897606741,1200.5949358848757,22980.355300135612,1467224.2167252207
Japan,Asia,2018,,2525.2926178569423,1073.6234386840008,31978.10719681728,70938197.51737209
Japan,Asia,2019,14785.424954702026,1931.5660365529584,478.1367630938886,17932.100546627797,60407202.34353729
Japan,Asia,2020,59398.09145999941,7544.096463969686,1409.5663798004414,19292.707541719334,68593714.61849141
Japan,Asia,2021,10542.930302741337,1369.7616710775385,464.90537853482283,14290.692804242843,9907667.887741696
Japan,Asia,2022,18028.346392043466,1648.1109023092458,391.18479506814924,43668.5706685342,39928931.03407584
Japan,Asia,2023,25284.646799561113,2339.089330326983,1395.1175388962577,31613.012700804516,40754906.79095181
Japan,Asia,2024,36482.815799442855,3020.075659143533,1462.9784973046437,17863.110225884404,33383562.90313548
South Korea,Asia,2000,5051.659281720866,430.3659804047895,215.3603621627377,36334.33528688039,83423103.36221491
South Korea,Asia,2001,5177.446081304612,760.9663101231505,266.0631596969028,34861.338334800705,9940287.2446491
South Korea,Asia,2002,5076.177010505956,521.0493114283317,136.037182673073,34786.422510353616,92955742.4667368
South Korea,Asia,2003,5286.342183237111,755.7349350833919,130.08335936697324,35913.564741630464,5974077.2989273835
South Korea,Asia,2004,4760.852541221091,522.6730685584661,250.59246582533578,24534.34060660137,36368123.782824285
South Korea,Asia,2005,5491.161309199082,638.5805753801103,135.89028883922043,13866.415707854769,41214865.35907971
South Korea,Asia,2006,6771.562243533686,557.4796178956112,294.59951716429055,40162.272631370906,7193046.354781714
South Korea,Asia,2007,4840.647323829822,292.448431166466,290.39340258028597,38687.43247841775,95057917.43260154
South Korea,Asia,2008,7559.159208240791,1075.1827840826647,177.7186700202996,72189.73872358084,55461305.19550778
South Korea,Asia,2009,4332.498828889463,352.9762387019499,148.2000348563336,13836.25128594431,15017346.797231719
South Korea,Asia,2010,3329.577120285579,465.59986839351035,100.32783007386944,37215.42997145483,55386422.58191263
South Korea,Asia,2011,8653.66968081051,998.4002410366079,290.42264353603804,33516.46674723147,63124237.63123975
South Korea,Asia,2012,3499.9078748926363,436.9685614596526,192.67234107294775,28172.921639199994,6578715.1050271075
South Korea,Asia,2013,22183.06523069478,2300.766851332627,707.0794237718372,16033.897680868451,19957244.566550612
South Korea,Asia,2014,6835.909043055973,605.6077367749217,190.57408160161566,27295.394657256988,30703604.143675238
South Korea,Asia,2015,5799.189241518596,490.25382786270035,239.83257688116245,27347.11209640806,34540001.180502385
South Korea,Asia,2016,11067.464740942542,1622.7145859339676,452.42915515783835,23157.657058269633,51882783.676715314
South Korea,Asia,2017,11680.56678998931,1085.240142270035,559.8815279513078,44693.7801173396,94584323.28293365
South Korea,Asia,2018,32479.554673358212,3449.3585053694624,814.0205177054727,30169.165449279903,25096321.57337462
South Korea,Asia,2019,3980.585721963951,545.0862136275123,179.75497431830655,18474.665106781315,34299674.037381254
South Korea,Asia,2020,3393.0855830881846,464.531666468879,72.8061425321906,32263.82290209744,58964098.56604665
South Korea,Asia,2021,64919.464829835946,7455.336313522462,2389.6140345268323,13836.58006699012,34345372.02681872
South Korea,Asia,2022,40421.56615691888,2847.1315955029554,959.7420917845519,29413.516181751704,25490379.331130583
South Korea,Asia,2023,2813.560024385814,222.92160854540492,165.67031213864016,17910.095867523036,39683624.21830858
South Korea,Asia,2024,24024.08407648658,1919.824965109099,518.4624310665753,6267.4947580962325,7231167.82192816
Indonesia,Asia,2000,98.33051088392641,14.24684967467874,4.94210346440948,40127.16989842347,89063367.00609604
Indonesia,Asia,2001,105.37975720351336,8.690074941950186,4.306719832891291,33700.24724416116,84229319.57319224
Indonesia,Asia,2002,107.9032890782024,16.131643333212605,2.497932180412252,32073.0769402992,20251005.694010653
Indonesia,Asia,2003,111.85121237475843,8.807981183705175,3.017911838569931,26785.875861683024,62316850.55602402
Indonesia,Asia,2004,97.24394275331805,5.179138906196247,2.2054070980558897,39469.12095182364,75419664.86336523
Indonesia,Asia,2005,111.98288622472579,16.6409899645508,3.1756537225150314,58292.837378341224,2673110.3485810976
Indonesia,Asia,2006,59.93215498179139,6.4752995476223685,2.1017853828639446,46574.10733436588,43847933.76096826
Indonesia,Asia,2007,131.96794714982087,15.701042873634247,7.222534169588509,64161.45672834147,78550316.7979594
Indonesia,Asia,2008,60.442530879878646,4.051578218257132,1.3760060383910204,48040.51209804219,8669750.847045023
Indonesia,Asia,2009,193.71061843046996,10.971736091142661,10.55759908232693,18749.973956272326,4629971.179978739
Indonesia,Asia,2010,103.04492037426934,5.73227364388261,5.579388536324545,11440.132585106148,8265026.313843293
Indonesia,Asia,2011,148.9402753174382,19.295592855725697,5.8914714112795465,30200.63719073794,94551452.75920677
Indonesia,Asia,2012,145.29492461629758,19.334452846670036,3.2066575077831123,50531.76947855344,32796967.506620035
Indonesia,Asia,2013,173.84093147172607,20.60388134245158,5.307831494237355,36074.73478387015,141719312.30988413
Indonesia,Asia,2014,107.63693188691876,10.357126217656482,3.560192063135555,47103.7992141642,30585820.885968264
Indonesia,Asia,2015,20.52744956379229,1.3341640907708048,1.126632074225631,52049.05846411847,38473693.55966303
Indonesia,Asia,2016,290.21702775206114,39.111575674349005,8.56181642416502,33911.315762117505,28319828.0021929
Indonesia,Asia,2017,90.95328725169479,11.480590946608832,5.4105794261993,42517.88321053587,82474930.29316595
Indonesia,Asia,2018,291.32544639535524,31.81660827380811,14.637067694383129,821.4196151294054,20570693.349699512
Indonesia,Asia,2019,,44.834797198056876,9.11121431472849,19623.453854965304,105101462.59215653
Indonesia,Asia,2020,300.6580390270325,32.96550334744596,15.54126463181899,29441.261211718094,39877814.126375176
Indonesia,Asia,2021,42.40518301881852,3.1687997421922507,1.7909869839676713,34859.853844082165,90463228.42126888
Indonesia,Asia,2022,777.8046860037508,91.9284173329814,45.8777333345167,24716.02447575346,54016714.79406898
Indonesia,Asia,2023,2286.237457402108,,67.37102779318252,24183.180666760643,14159981.557756225
Indonesia,Asia,2024,393.1643665934225,24.527310606457394,10.976846322376302,28278.33076497116,109645604.45614038
Australia,Oceania,2000,9007.767091173324,512.2004244019948,429.4352294544216,30639.4653665662,25664764.957893815
Australia,Oceania,2001,9064.649340684293,1104.3920629189877,393.83228955179686,22244.786625684595,64201895.65586907
Australia,Oceania,2002,8815.95662827373,958.7544849445578,410.5925544187786,46846.41945662309,27750239.61784968
Australia,Oceania,2003,7059.113489819185,466.1763186059129,198.33434335460893,34631.98915272248,14373191.237107988
Australia,Oceania,2004,7714.929242892661,423.6067427301435,279.05715506412514,20336.876244203275,59435163.91075754
Australia,Oceania,2005,8904.49838303778,1086.5411657211002,406.5962090523983,19536.64190105538,13296994.191614296
Australia,Oceania,2006,6120.582178955648,473.21681447076145,251.53139152636396,5582.932920952713,3214256.3615299943
Australia,Oceania,2007,7542.029871887749,823.7970304566409,217.73477849740604,8379.738003989194,85498482.15528499
Australia,Oceania,2008,17665.724594134223,1927.9711296209289,592.5730193103916,39243.530948299696,86354989.84726551
Australia,Oceania,2009,4550.751196139313,464.06451866283,158.04438280986653,23464.048677498904,35046839.58675773
Australia,Oceania,2010,18859.135439507256,1647.1258532952093,1089.4120253726169,29747.44914399861,121102761.06714213
Australia,Oceania,2011,4772.572854974676,400.0874190895412,251.17681262758205,31537.08550654735,17869047.629986286
Australia,Oceania,2012,6414.242222632017,391.79523714620154,284.4484878332593,15253.471085125873,43820718.21268772
Australia,Oceania,2013,21648.574494570756,3081.247431837065,1198.1761028899043,38567.61099436571,18580938.650647994
Australia,Oceania,2014,19569.44602065751,2582.0920337546545,781.6819819016495,24358.437141606264,7095909.91659362
Australia,Oceania,2015,21118.44099854334,2806.9586208551677,656.5285227285559,23952.559846049266,57056541.91090202
Australia,Oceania,2016,6374.529538930374,658.1161951953932,291.2694433413875,44939.08027233387,229930.80897704134
Australia,Oceania,2017,2523.388763959818,150.5839558584845,73.95872263659395,10302.48422700094,22269462.069004547
Australia,Oceania,2018,4365.414533071596,457.7635054148366,124.87376849808369,23392.3820872801,96125216.57615612
Australia,Oceania,2019,24072.392595500023,2710.9348453819703,1359.8064551911764,23501.51015065468,46387323.49759748
Australia,Oceania,2020,23542.510393198016,3129.0058244155925,1065.3324186342825,474.29352994540386,40585689.20852985
Australia,Oceania,2021,29494.597168145014,1523.3434451100718,1720.2341302481984,16781.423288459242,40872020.765163064
Australia,Oceania,2022,13397.612533984531,,541.1213494063701,31606.575450142074,72397937.173185
Australia,Oceania,2023,63858.706648350715,,2624.7074683412775,29966.24633243764,70765803.60858165
Australia,Oceania,2024,6253.911990416055,512.6116321514221,198.6143563612621,46359.89904132198,140532043.869662
New Zealand,Oceania,2000,6455.217630971518,506.8772995290606,307.9840025430567,38296.15180537867,42445679.93375148
New Zealand,Oceania,2001,6909.880671349085,366.9110625512887,308.9185040974699,43791.35514970478,106085022.63684794
New Zealand,Oceania,2002,6954.328842682227,767.7194224386031,249.26129687565128,20978.087826614912,115338382.02094868
New Zealand,Oceania,2003,7070.4499650999205,1057.4248915761252,145.87843977362215,21202.265236200536,30549144.629120063
New Zealand,Oceania,2004,9172.395500113513,958.7032732671131,410.89249188583597,26771.333151357678,119114689.63523561
New Zealand,Oceania,2005,6761.360731793348,903.4528525957953,155.9820029031393,40235.88764719189,26499357.05935998
New Zealand,Oceania,2006,6510.767187006923,543.2318675488068,173.44499179555774,47223.846367739825,57109764.2862128
New Zealand,Oceania,2007,8060.431495489046,1122.9231396367184,371.60757507250554,45684.60180313898,13267141.60509171
New Zealand,Oceania,2008,3898.337667926762,353.52302780766007,224.93480373264924,37203.6172876765,50386418.480901934
New Zealand,Oceania,2009,6689.738101065958,640.0377482335895,335.41290915399935,22693.29658777233,14405434.387230005
New Zealand,Oceania,2010,20234.427810621495,1482.2775871911622,943.7760429188318,4813.343585644241,24588333.083851337
New Zealand,Oceania,2011,6336.826277308671,629.144066058119,322.64460144639213,24299.42906711706,74960317.1280622
New Zealand,Oceania,2012,13283.089946461327,1807.677338335949,702.9770462451384,35384.34660977207,32302906.928855777
New Zealand,Oceania,2013,18959.130905454,1380.862195869475,1085.8457665118885,15876.935966552983,40067242.6607461
New Zealand,Oceania,2014,11479.362921082295,967.2538250147759,362.0834459766201,64094.87738969084,61996808.29003957
New Zealand,Oceania,2015,24729.154877675468,3431.8173412031156,1117.9081233398474,35719.07085121463,10791332.39922163
New Zealand,Oceania,2016,4085.277652365958,289.75948973650935,216.1824149844046,15133.405266189744,78399940.22769322
New Zealand,Oceania,2017,8405.71526190012,903.5043111116489,458.2548412321603,44915.257021864774,34135910.093159445
New Zealand,Oceania,2018,30706.549004520763,3988.0125230779404,1430.408956810841,17501.061126941306,137932950.5352417
New Zealand,Oceania,2019,14494.334541766188,1904.4333479359962,721.5742159346114,17659.469653813485,91894184.39593652
New Zealand,Oceania,2020,12682.811795572543,1351.3103690728774,307.40211490727984,21843.25793470915,100565849.2938356
New Zealand,Oceania,2021,8936.371311184153,798.9867406436721,266.65453478586414,16537.605437180064,19642340.391696982
New Zealand,Oceania,2022,8065.60955212252,459.8320408898475,346.7633742683834,4979.481001663549,71186046.3521896
New Zealand,Oceania,2023,5105.258556136383,,198.46809290698295,19815.310284720268,29621635.168442465
New Zealand,Oceania,2024,30280.020501210754,3990.4080202750115,1508.729868478973,19731.65963730299,4154590.079258732
South Africa,Africa,2000,8543.824156594777,925.0248570456757,268.3827032550626,50296.10366313089,103310140.9812841
South Africa,Africa,2001,,631.7202044447814,338.35999915133317,15206.398342251037,27215747.367500287
South Africa,Africa,2002,8893.633971236646,1322.4340840741204,489.0968085726854,40315.27599397498,90371251.41556004
South Africa,Africa,2003,8634.869021407514,771.3544762320131,473.4441256748737,21222.173266094826,59432007.586870134
South Africa,Africa,2004,9089.73177163076,1192.842724814499,439.78245816044546,51705.88044046653,22178926.042835068
South Africa,Africa,2005,13886.575525418926,930.9442323530818,634.7852313660532,65890.15084527363,22869337.23316396
South Africa,Africa,2006,5355.6293423559755,728.6674098763631,155.61263926568606,29689.404538406492,704089.4774207551
South Africa,Africa,2007,10753.63880612477,1136.1069821047922,435.431629305872,36747.229898348014,20415444.313713096
South Africa,Africa,2008,7570.54814360949,505.66566390689985,375.74605793690733,23661.585258018804,35939826.99514509
South Africa,Africa,2009,8545.558506736314,1190.315113219708,171.8365767583337,20163.84806351529,64553128.29334386
South Africa,Africa,2010,20562.63896711997,1587.5286491362253,789.6361678786659,26405.742668480296,48274367.25192524
South Africa,Africa,2011,23962.668099127888,2576.6936058504243,568.4992816743522,36809.934471704386,91643187.16545045
South Africa,Africa,2012,9504.604833068053,817.9331311049892,487.68558833627685,7716.912607165894,37058450.94163201
South Africa,Africa,2013,3428.6741994541867,182.7263963556206,99.47233089663075,1353.556413805789,33974839.79569489
South Africa,Africa,2014,5450.158212431898,753.2542178313151,282.86696181768434,50987.045725441305,77717416.45458488
South Africa,Africa,2015,16478.705574753203,1689.220957896179,759.8576505091721,17070.264670299373,72860517.67783062
South Africa,Africa,2016,4783.563964080137,273.8374982751659,276.45271822512433,33162.96903132131,21189347.05190121
South Africa,Africa,2017,16646.73520219813,2482.0286316141023,440.66069345310837,28299.690032402894,27468594.34715045
South Africa,Africa,2018,22522.490846481618,2824.5243162438583,770.0217289162146,27878.95993761933,33377774.204041224
South Africa,Africa,2019,13848.881725782938,879.7105512083951,341.76117048405933,13709.481704487787,38785022.80824249
South Africa,Africa,2020,43272.82772909311,3101.075531639041,2063.0495315814683,21219.32247040435,11464480.776344754
